T: 6332 | X: 163 | Y: -3 | Z 29
T: 6938 | X: 174 | Y: -3 | Z 34
T: 6938 | X: 174 | Y: -3 | Z 34
T: 6938 | X: 175 | Y: -3 | Z 34
T: 6938 | X: 175 | Y: -3 | Z 35
T: 6939 | X: 175 | Y: -3 | Z 35
T: 6939 | X: 175 | Y: -3 | Z 36
T: 6939 | X: 176 | Y: -3 | Z 36
T: 6939 | X: 176 | Y: -3 | Z 36
T: 6939 | X: 176 | Y: -3 | Z 37
T: 6940 | X: 176 | Y: -3 | Z 37
T: 6940 | X: 176 | Y: -3 | Z 37
T: 6940 | X: 177 | Y: -3 | Z 37
T: 6940 | X: 177 | Y: -3 | Z 37
T: 6941 | X: 177 | Y: -3 | Z 37
T: 6941 | X: 176 | Y: -3 | Z 37
T: 6941 | X: 176 | Y: -3 | Z 37
T: 6941 | X: 176 | Y: -3 | Z 36
T: 6941 | X: 176 | Y: -3 | Z 36
T: 6942 | X: 176 | Y: -3 | Z 36
T: 6942 | X: 175 | Y: -3 | Z 35
T: 6942 | X: 175 | Y: -3 | Z 35
T: 6942 | X: 175 | Y: -3 | Z 34
T: 6942 | X: 174 | Y: -3 | Z 34
T: 6943 | X: 174 | Y: -3 | Z 33
T: 6943 | X: 174 | Y: -3 | Z 33
T: 6943 | X: 173 | Y: -3 | Z 33
T: 6943 | X: 173 | Y: -3 | Z 32
T: 6944 | X: 173 | Y: -3 | Z 32
T: 6944 | X: 173 | Y: -3 | Z 31
T: 6944 | X: 173 | Y: -3 | Z 31
T: 6944 | X: 173 | Y: -3 | Z 31
T: 6944 | X: 174 | Y: -3 | Z 30
T: 6945 | X: 174 | Y: -3 | Z 30
T: 6945 | X: 174 | Y: -3 | Z 30
T: 6945 | X: 174 | Y: -3 | Z 29
T: 6945 | X: 174 | Y: -3 | Z 29
T: 6945 | X: 175 | Y: -3 | Z 29
T: 6946 | X: 175 | Y: -3 | Z 28
T: 6946 | X: 175 | Y: -3 | Z 28
T: 6946 | X: 175 | Y: -3 | Z 27
T: 6946 | X: 176 | Y: -3 | Z 27
T: 6947 | X: 176 | Y: -3 | Z 27
T: 6947 | X: 176 | Y: -3 | Z 26
T: 6947 | X: 176 | Y: -3 | Z 26
T: 6947 | X: 177 | Y: -3 | Z 26
T: 6947 | X: 177 | Y: -3 | Z 26
T: 6948 | X: 178 | Y: -3 | Z 26
T: 6948 | X: 178 | Y: -3 | Z 26
T: 6948 | X: 179 | Y: -3 | Z 26
T: 6948 | X: 179 | Y: -3 | Z 26
T: 6949 | X: 179 | Y: -3 | Z 26
T: 6949 | X: 180 | Y: -3 | Z 26
T: 6949 | X: 180 | Y: -3 | Z 26
T: 6949 | X: 181 | Y: -3 | Z 26
T: 6949 | X: 181 | Y: -3 | Z 26
T: 6950 | X: 182 | Y: -3 | Z 26
T: 6950 | X: 182 | Y: -3 | Z 26
T: 6950 | X: 182 | Y: -3 | Z 26
T: 6950 | X: 183 | Y: -3 | Z 26
T: 6950 | X: 183 | Y: -3 | Z 26
T: 6951 | X: 184 | Y: -3 | Z 26
T: 6951 | X: 184 | Y: -3 | Z 26
T: 6951 | X: 185 | Y: -3 | Z 26
T: 6951 | X: 185 | Y: -3 | Z 26
T: 6952 | X: 185 | Y: -3 | Z 26
T: 6952 | X: 186 | Y: -3 | Z 26
T: 6952 | X: 186 | Y: -3 | Z 26
T: 6952 | X: 187 | Y: -3 | Z 26
T: 6952 | X: 187 | Y: -3 | Z 26
T: 6953 | X: 188 | Y: -3 | Z 26
T: 6953 | X: 188 | Y: -3 | Z 26
T: 6953 | X: 189 | Y: -3 | Z 26
T: 6953 | X: 189 | Y: -3 | Z 26
T: 6953 | X: 190 | Y: -3 | Z 27
T: 6954 | X: 190 | Y: -3 | Z 27
T: 6954 | X: 191 | Y: -3 | Z 28
T: 6954 | X: 191 | Y: -3 | Z 28
T: 6954 | X: 191 | Y: -3 | Z 29
T: 6955 | X: 192 | Y: -3 | Z 29
T: 6955 | X: 192 | Y: -3 | Z 29
T: 6955 | X: 192 | Y: -3 | Z 30
T: 6955 | X: 192 | Y: -3 | Z 30
T: 6955 | X: 192 | Y: -3 | Z 30
T: 6956 | X: 193 | Y: -3 | Z 31
T: 6956 | X: 193 | Y: -3 | Z 31
T: 6956 | X: 193 | Y: -3 | Z 31
T: 6956 | X: 193 | Y: -3 | Z 32
T: 6957 | X: 194 | Y: -3 | Z 32
T: 6957 | X: 194 | Y: -3 | Z 33
T: 6957 | X: 194 | Y: -3 | Z 33
T: 6957 | X: 194 | Y: -3 | Z 33
T: 6957 | X: 194 | Y: -3 | Z 34
T: 6958 | X: 195 | Y: -3 | Z 34
T: 6958 | X: 195 | Y: -3 | Z 35
T: 6958 | X: 195 | Y: -3 | Z 35
T: 6958 | X: 195 | Y: -3 | Z 35
T: 6959 | X: 195 | Y: -3 | Z 36
T: 6959 | X: 195 | Y: -3 | Z 36
T: 6959 | X: 196 | Y: -3 | Z 37
T: 6959 | X: 196 | Y: -3 | Z 37
T: 6959 | X: 196 | Y: -3 | Z 37
T: 6960 | X: 196 | Y: -3 | Z 38
T: 6960 | X: 197 | Y: -3 | Z 37
T: 6960 | X: 197 | Y: -3 | Z 37
T: 6960 | X: 197 | Y: -3 | Z 37
T: 6960 | X: 197 | Y: -3 | Z 37
T: 6961 | X: 196 | Y: -3 | Z 37
T: 6961 | X: 196 | Y: -3 | Z 36
T: 6961 | X: 196 | Y: -3 | Z 36
T: 6961 | X: 196 | Y: -3 | Z 35
T: 6962 | X: 195 | Y: -3 | Z 35
T: 6962 | X: 195 | Y: -3 | Z 35
T: 6962 | X: 195 | Y: -3 | Z 34
T: 6962 | X: 195 | Y: -3 | Z 34
T: 6962 | X: 195 | Y: -3 | Z 33
T: 6963 | X: 194 | Y: -3 | Z 33
T: 6963 | X: 194 | Y: -3 | Z 33
T: 6963 | X: 194 | Y: -3 | Z 32
T: 6963 | X: 194 | Y: -3 | Z 32
T: 6963 | X: 194 | Y: -3 | Z 32
T: 6964 | X: 193 | Y: -3 | Z 31
T: 6964 | X: 193 | Y: -3 | Z 32
T: 6964 | X: 193 | Y: -3 | Z 32
T: 6964 | X: 193 | Y: -3 | Z 32
T: 6965 | X: 192 | Y: -3 | Z 33
T: 6965 | X: 192 | Y: -3 | Z 33
T: 6965 | X: 192 | Y: -3 | Z 33
T: 6965 | X: 191 | Y: -3 | Z 34
T: 6965 | X: 191 | Y: -3 | Z 34
T: 6966 | X: 191 | Y: -3 | Z 34
T: 6966 | X: 191 | Y: -3 | Z 35
T: 6966 | X: 190 | Y: -3 | Z 35
T: 6966 | X: 190 | Y: -3 | Z 35
T: 6967 | X: 190 | Y: -3 | Z 36
T: 6967 | X: 189 | Y: -3 | Z 36
T: 6967 | X: 189 | Y: -3 | Z 36
T: 6967 | X: 189 | Y: -3 | Z 37
T: 6967 | X: 188 | Y: -3 | Z 37
T: 6968 | X: 188 | Y: -3 | Z 37
T: 6968 | X: 188 | Y: -3 | Z 38
T: 6968 | X: 188 | Y: -3 | Z 38
T: 6968 | X: 187 | Y: -3 | Z 38
T: 6968 | X: 187 | Y: -3 | Z 37
T: 6969 | X: 187 | Y: -3 | Z 37
T: 6969 | X: 188 | Y: -3 | Z 37
T: 6969 | X: 188 | Y: -3 | Z 37
T: 6969 | X: 188 | Y: -3 | Z 36
T: 6970 | X: 189 | Y: -3 | Z 36
T: 6970 | X: 189 | Y: -3 | Z 36
T: 6970 | X: 189 | Y: -3 | Z 35
T: 6970 | X: 189 | Y: -3 | Z 35
T: 6970 | X: 190 | Y: -3 | Z 35
T: 6971 | X: 190 | Y: -3 | Z 34
T: 6971 | X: 190 | Y: -3 | Z 34
T: 6971 | X: 191 | Y: -3 | Z 34
T: 6971 | X: 191 | Y: -3 | Z 33
T: 6972 | X: 191 | Y: -3 | Z 33
T: 6972 | X: 191 | Y: -3 | Z 33
T: 6972 | X: 192 | Y: -3 | Z 33
T: 6972 | X: 192 | Y: -3 | Z 32
T: 6972 | X: 192 | Y: -3 | Z 32
T: 6973 | X: 193 | Y: -3 | Z 32
T: 6973 | X: 193 | Y: -3 | Z 31
T: 6973 | X: 193 | Y: -3 | Z 31
T: 6973 | X: 193 | Y: -3 | Z 31
T: 6973 | X: 194 | Y: -3 | Z 30
T: 6974 | X: 194 | Y: -3 | Z 30
T: 6974 | X: 194 | Y: -3 | Z 30
T: 6974 | X: 195 | Y: -3 | Z 29
T: 6974 | X: 195 | Y: -3 | Z 29
T: 6975 | X: 195 | Y: -3 | Z 29
T: 6975 | X: 196 | Y: -3 | Z 29
T: 6975 | X: 196 | Y: -3 | Z 28
T: 6975 | X: 196 | Y: -3 | Z 28
T: 6975 | X: 196 | Y: -3 | Z 28
T: 6976 | X: 197 | Y: -3 | Z 27
T: 6976 | X: 197 | Y: -3 | Z 27
T: 6976 | X: 197 | Y: -3 | Z 27
T: 6976 | X: 198 | Y: -3 | Z 26
T: 6976 | X: 198 | Y: -3 | Z 26
T: 6977 | X: 198 | Y: -3 | Z 26
T: 6977 | X: 199 | Y: -3 | Z 26
T: 6977 | X: 199 | Y: -3 | Z 26
T: 6977 | X: 200 | Y: -3 | Z 26
T: 6978 | X: 200 | Y: -3 | Z 26
T: 6978 | X: 201 | Y: -3 | Z 26
T: 6978 | X: 201 | Y: -3 | Z 26
T: 6978 | X: 201 | Y: -3 | Z 26
T: 6978 | X: 202 | Y: -3 | Z 26
T: 6979 | X: 202 | Y: -3 | Z 26
T: 6979 | X: 203 | Y: -3 | Z 26
T: 6979 | X: 203 | Y: -3 | Z 26
T: 6979 | X: 203 | Y: -3 | Z 27
T: 6980 | X: 204 | Y: -3 | Z 27
T: 6980 | X: 204 | Y: -3 | Z 28
T: 6980 | X: 204 | Y: -3 | Z 28
T: 6980 | X: 204 | Y: -3 | Z 28
T: 6980 | X: 204 | Y: -3 | Z 29
T: 6981 | X: 204 | Y: -3 | Z 29
T: 6981 | X: 204 | Y: -3 | Z 30
T: 6981 | X: 204 | Y: -3 | Z 30
T: 6981 | X: 204 | Y: -3 | Z 31
T: 6982 | X: 204 | Y: -3 | Z 31
T: 6982 | X: 204 | Y: -3 | Z 31
T: 6982 | X: 204 | Y: -3 | Z 32
T: 6982 | X: 204 | Y: -3 | Z 32
T: 6982 | X: 203 | Y: -3 | Z 33
T: 6983 | X: 203 | Y: -3 | Z 33
T: 6983 | X: 203 | Y: -3 | Z 33
T: 6983 | X: 203 | Y: -3 | Z 34
T: 6983 | X: 202 | Y: -3 | Z 34
T: 6983 | X: 202 | Y: -3 | Z 34
T: 6984 | X: 202 | Y: -3 | Z 35
T: 6984 | X: 202 | Y: -3 | Z 35
T: 6984 | X: 201 | Y: -3 | Z 35
T: 6984 | X: 201 | Y: -3 | Z 36
T: 6985 | X: 201 | Y: -3 | Z 36
T: 6985 | X: 201 | Y: -3 | Z 36
T: 6985 | X: 201 | Y: -3 | Z 37
T: 6985 | X: 200 | Y: -3 | Z 37
T: 6985 | X: 200 | Y: -3 | Z 37
T: 6986 | X: 200 | Y: -3 | Z 37
T: 6986 | X: 200 | Y: -3 | Z 37
T: 6986 | X: 200 | Y: -3 | Z 37
T: 6986 | X: 201 | Y: -3 | Z 36
T: 6986 | X: 201 | Y: -3 | Z 36
T: 6987 | X: 201 | Y: -3 | Z 36
T: 6987 | X: 201 | Y: -3 | Z 35
T: 6987 | X: 201 | Y: -3 | Z 35
T: 6987 | X: 202 | Y: -3 | Z 34
T: 6988 | X: 202 | Y: -3 | Z 34
T: 6988 | X: 202 | Y: -3 | Z 34
T: 6988 | X: 202 | Y: -3 | Z 33
T: 6988 | X: 203 | Y: -3 | Z 33
T: 6988 | X: 203 | Y: -3 | Z 33
T: 6989 | X: 203 | Y: -3 | Z 32
T: 6989 | X: 203 | Y: -3 | Z 32
T: 6989 | X: 204 | Y: -3 | Z 32
T: 6989 | X: 204 | Y: -3 | Z 32
T: 6990 | X: 205 | Y: -3 | Z 32
T: 6990 | X: 205 | Y: -3 | Z 33
T: 6990 | X: 205 | Y: -3 | Z 33
T: 6990 | X: 205 | Y: -3 | Z 33
T: 6990 | X: 206 | Y: -3 | Z 34
T: 6991 | X: 206 | Y: -3 | Z 34
T: 6991 | X: 206 | Y: -3 | Z 34
T: 6991 | X: 206 | Y: -3 | Z 35
T: 6991 | X: 206 | Y: -3 | Z 35
T: 6991 | X: 207 | Y: -3 | Z 36
T: 6992 | X: 207 | Y: -3 | Z 36
T: 6992 | X: 207 | Y: -3 | Z 36
T: 6992 | X: 207 | Y: -3 | Z 37
T: 6992 | X: 208 | Y: -3 | Z 37
T: 6993 | X: 208 | Y: -3 | Z 37
T: 6993 | X: 209 | Y: -3 | Z 37
T: 6993 | X: 209 | Y: -3 | Z 37
T: 6993 | X: 210 | Y: -3 | Z 37
T: 6993 | X: 210 | Y: -3 | Z 37
T: 6994 | X: 210 | Y: -3 | Z 37
T: 6994 | X: 211 | Y: -3 | Z 37
T: 6994 | X: 211 | Y: -3 | Z 37
T: 6994 | X: 212 | Y: -3 | Z 37
T: 6995 | X: 212 | Y: -3 | Z 37
T: 6995 | X: 213 | Y: -3 | Z 37
T: 6995 | X: 213 | Y: -3 | Z 37
T: 6995 | X: 213 | Y: -3 | Z 37
T: 6995 | X: 214 | Y: -3 | Z 37
T: 6996 | X: 214 | Y: -3 | Z 37
T: 6996 | X: 215 | Y: -3 | Z 37
T: 6996 | X: 215 | Y: -3 | Z 37
T: 6996 | X: 216 | Y: -3 | Z 37
T: 6997 | X: 216 | Y: -3 | Z 37
T: 6997 | X: 216 | Y: -3 | Z 37
T: 6997 | X: 217 | Y: -3 | Z 37
T: 6997 | X: 217 | Y: -3 | Z 37
T: 6997 | X: 218 | Y: -3 | Z 37
T: 6998 | X: 218 | Y: -3 | Z 36
T: 6998 | X: 218 | Y: -3 | Z 36
T: 6998 | X: 218 | Y: -3 | Z 36
T: 6998 | X: 218 | Y: -3 | Z 35
T: 6998 | X: 218 | Y: -3 | Z 35
T: 6999 | X: 218 | Y: -3 | Z 34
T: 6999 | X: 217 | Y: -3 | Z 34
T: 6999 | X: 217 | Y: -3 | Z 34
T: 6999 | X: 217 | Y: -3 | Z 33
T: 7000 | X: 217 | Y: -3 | Z 33
T: 7000 | X: 216 | Y: -3 | Z 33
T: 7000 | X: 216 | Y: -3 | Z 32
T: 7000 | X: 216 | Y: -3 | Z 32
T: 7000 | X: 215 | Y: -3 | Z 32
T: 7001 | X: 215 | Y: -3 | Z 31
T: 7001 | X: 215 | Y: -3 | Z 31
T: 7001 | X: 215 | Y: -3 | Z 31
T: 7001 | X: 214 | Y: -3 | Z 31
T: 7001 | X: 214 | Y: -3 | Z 30
T: 7002 | X: 214 | Y: -3 | Z 30
T: 7002 | X: 213 | Y: -3 | Z 30
T: 7002 | X: 213 | Y: -3 | Z 29
T: 7002 | X: 213 | Y: -3 | Z 29
T: 7003 | X: 212 | Y: -3 | Z 29
T: 7003 | X: 212 | Y: -3 | Z 28
T: 7003 | X: 212 | Y: -3 | Z 28
T: 7003 | X: 212 | Y: -3 | Z 28
T: 7003 | X: 211 | Y: -3 | Z 27
T: 7004 | X: 211 | Y: -3 | Z 27
T: 7004 | X: 211 | Y: -3 | Z 27
T: 7004 | X: 210 | Y: -3 | Z 27
T: 7004 | X: 210 | Y: -3 | Z 26
T: 7004 | X: 210 | Y: -3 | Z 26
T: 7005 | X: 210 | Y: -3 | Z 26
T: 7005 | X: 210 | Y: -3 | Z 26
T: 7005 | X: 211 | Y: -3 | Z 26
T: 7005 | X: 211 | Y: -3 | Z 26
T: 7006 | X: 212 | Y: -3 | Z 26
T: 7006 | X: 212 | Y: -3 | Z 26
T: 7006 | X: 212 | Y: -3 | Z 26
T: 7006 | X: 213 | Y: -3 | Z 26
T: 7006 | X: 213 | Y: -3 | Z 26
T: 7007 | X: 214 | Y: -3 | Z 26
T: 7007 | X: 214 | Y: -3 | Z 26
T: 7007 | X: 215 | Y: -3 | Z 26
T: 7007 | X: 215 | Y: -3 | Z 26
T: 7008 | X: 215 | Y: -3 | Z 26
T: 7008 | X: 216 | Y: -3 | Z 26
T: 7008 | X: 216 | Y: -3 | Z 26
T: 7008 | X: 217 | Y: -3 | Z 26
T: 7008 | X: 217 | Y: -3 | Z 26
T: 7009 | X: 218 | Y: -3 | Z 26
T: 7009 | X: 218 | Y: -3 | Z 26
T: 7009 | X: 218 | Y: -3 | Z 26
T: 7009 | X: 219 | Y: -3 | Z 26
T: 7009 | X: 219 | Y: -3 | Z 25
T: 7010 | X: 220 | Y: -3 | Z 25
T: 7010 | X: 220 | Y: -3 | Z 25
T: 7010 | X: 220 | Y: -3 | Z 25
T: 7010 | X: 220 | Y: -3 | Z 24
T: 7011 | X: 220 | Y: -3 | Z 24
T: 7011 | X: 220 | Y: -3 | Z 23
T: 7011 | X: 220 | Y: -3 | Z 23
T: 7011 | X: 220 | Y: -3 | Z 22
T: 7011 | X: 220 | Y: -3 | Z 22
T: 7012 | X: 220 | Y: -3 | Z 22
T: 7012 | X: 221 | Y: -3 | Z 21
T: 7012 | X: 221 | Y: -3 | Z 21
T: 7012 | X: 221 | Y: -3 | Z 21
T: 7012 | X: 222 | Y: -3 | Z 22
T: 7013 | X: 222 | Y: -3 | Z 22
T: 7013 | X: 222 | Y: -3 | Z 23
T: 7013 | X: 222 | Y: -3 | Z 23
T: 7013 | X: 222 | Y: -3 | Z 23
T: 7014 | X: 222 | Y: -3 | Z 24
T: 7014 | X: 222 | Y: -3 | Z 24
T: 7014 | X: 223 | Y: -3 | Z 25
T: 7014 | X: 223 | Y: -3 | Z 25
T: 7014 | X: 223 | Y: -3 | Z 25
T: 7015 | X: 223 | Y: -3 | Z 26
T: 7015 | X: 223 | Y: -3 | Z 26
T: 7015 | X: 223 | Y: -3 | Z 27
T: 7015 | X: 223 | Y: -3 | Z 27
T: 7016 | X: 224 | Y: -3 | Z 28
T: 7016 | X: 224 | Y: -3 | Z 28
T: 7016 | X: 224 | Y: -3 | Z 28
T: 7016 | X: 224 | Y: -3 | Z 29
T: 7016 | X: 224 | Y: -3 | Z 29
T: 7017 | X: 224 | Y: -3 | Z 30
T: 7017 | X: 224 | Y: -3 | Z 30
T: 7017 | X: 224 | Y: -3 | Z 30
T: 7017 | X: 225 | Y: -3 | Z 31
T: 7018 | X: 225 | Y: -3 | Z 31
T: 7018 | X: 225 | Y: -3 | Z 32
T: 7018 | X: 225 | Y: -3 | Z 32
T: 7018 | X: 225 | Y: -3 | Z 32
T: 7018 | X: 225 | Y: -3 | Z 32
T: 7019 | X: 225 | Y: -3 | Z 31
T: 7019 | X: 225 | Y: -3 | Z 31
T: 7019 | X: 225 | Y: -3 | Z 31
T: 7019 | X: 225 | Y: -3 | Z 32
T: 7019 | X: 225 | Y: -3 | Z 32
T: 7020 | X: 225 | Y: -3 | Z 32
T: 7020 | X: 225 | Y: -3 | Z 33
T: 7020 | X: 225 | Y: -3 | Z 33
T: 7020 | X: 225 | Y: -3 | Z 34
T: 7021 | X: 225 | Y: -3 | Z 34
T: 7021 | X: 225 | Y: -3 | Z 35
T: 7021 | X: 225 | Y: -3 | Z 35
T: 7021 | X: 224 | Y: -3 | Z 35
T: 7021 | X: 224 | Y: -3 | Z 36
T: 7022 | X: 224 | Y: -3 | Z 36
T: 7022 | X: 224 | Y: -3 | Z 37
T: 7022 | X: 224 | Y: -3 | Z 37
T: 7022 | X: 224 | Y: -3 | Z 37
T: 7023 | X: 224 | Y: -3 | Z 38
T: 7023 | X: 224 | Y: -3 | Z 38
T: 7023 | X: 224 | Y: -3 | Z 39
T: 7023 | X: 223 | Y: -3 | Z 39
T: 7023 | X: 223 | Y: -3 | Z 39
T: 7024 | X: 223 | Y: -3 | Z 40
T: 7024 | X: 223 | Y: -3 | Z 40
T: 7024 | X: 222 | Y: -3 | Z 40
T: 7024 | X: 222 | Y: -3 | Z 41
T: 7024 | X: 222 | Y: -3 | Z 41
T: 7025 | X: 221 | Y: -3 | Z 41
T: 7025 | X: 221 | Y: -3 | Z 40
T: 7025 | X: 221 | Y: -3 | Z 40
T: 7025 | X: 221 | Y: -3 | Z 40
T: 7026 | X: 221 | Y: -3 | Z 40
T: 7026 | X: 222 | Y: -3 | Z 40
T: 7026 | X: 222 | Y: -3 | Z 40
T: 7026 | X: 222 | Y: -3 | Z 39
T: 7026 | X: 223 | Y: -3 | Z 39
T: 7027 | X: 223 | Y: -3 | Z 39
T: 7027 | X: 223 | Y: -3 | Z 38
T: 7027 | X: 224 | Y: -3 | Z 38
T: 7027 | X: 224 | Y: -3 | Z 38
T: 7027 | X: 224 | Y: -3 | Z 37
T: 7028 | X: 224 | Y: -3 | Z 37
T: 7028 | X: 224 | Y: -3 | Z 36
T: 7028 | X: 224 | Y: -3 | Z 36
T: 7028 | X: 225 | Y: -3 | Z 35
T: 7029 | X: 225 | Y: -3 | Z 35
T: 7029 | X: 225 | Y: -3 | Z 34
T: 7029 | X: 225 | Y: -3 | Z 33
T: 7029 | X: 225 | Y: -3 | Z 33
T: 7029 | X: 225 | Y: -3 | Z 32
T: 7030 | X: 225 | Y: -3 | Z 32
T: 7030 | X: 225 | Y: -3 | Z 32
T: 7030 | X: 225 | Y: -3 | Z 31
T: 7030 | X: 226 | Y: -3 | Z 31
T: 7031 | X: 226 | Y: -3 | Z 31
T: 7031 | X: 226 | Y: -3 | Z 32
T: 7031 | X: 226 | Y: -3 | Z 32
T: 7031 | X: 225 | Y: -3 | Z 32
T: 7031 | X: 225 | Y: -3 | Z 31
T: 7032 | X: 225 | Y: -3 | Z 31
T: 7032 | X: 225 | Y: -3 | Z 30
T: 7032 | X: 225 | Y: -3 | Z 30
T: 7032 | X: 225 | Y: -3 | Z 30
T: 7032 | X: 224 | Y: -3 | Z 29
T: 7033 | X: 224 | Y: -3 | Z 29
T: 7033 | X: 224 | Y: -3 | Z 28
T: 7033 | X: 224 | Y: -3 | Z 28
T: 7033 | X: 224 | Y: -3 | Z 28
T: 7034 | X: 224 | Y: -3 | Z 27
T: 7034 | X: 224 | Y: -3 | Z 27
T: 7034 | X: 223 | Y: -3 | Z 26
T: 7034 | X: 223 | Y: -3 | Z 26
T: 7034 | X: 223 | Y: -3 | Z 26
T: 7035 | X: 223 | Y: -3 | Z 25
T: 7035 | X: 223 | Y: -3 | Z 25
T: 7035 | X: 223 | Y: -3 | Z 24
T: 7035 | X: 223 | Y: -3 | Z 24
T: 7035 | X: 222 | Y: -3 | Z 24
T: 7036 | X: 222 | Y: -3 | Z 23
T: 7036 | X: 222 | Y: -3 | Z 23
T: 7036 | X: 222 | Y: -3 | Z 22
T: 7036 | X: 222 | Y: -3 | Z 22
T: 7037 | X: 222 | Y: -3 | Z 22
T: 7037 | X: 222 | Y: -3 | Z 21
T: 7037 | X: 221 | Y: -3 | Z 21
T: 7037 | X: 221 | Y: -3 | Z 21
T: 7037 | X: 220 | Y: -3 | Z 21
T: 7038 | X: 220 | Y: -3 | Z 22
T: 7038 | X: 220 | Y: -3 | Z 22
T: 7038 | X: 221 | Y: -3 | Z 23
T: 7038 | X: 220 | Y: -3 | Z 23
T: 7039 | X: 220 | Y: -3 | Z 24
T: 7039 | X: 220 | Y: -3 | Z 24
T: 7039 | X: 220 | Y: -3 | Z 24
T: 7039 | X: 220 | Y: -3 | Z 25
T: 7039 | X: 220 | Y: -3 | Z 25
T: 7040 | X: 220 | Y: -3 | Z 25
T: 7040 | X: 219 | Y: -3 | Z 26
T: 7040 | X: 219 | Y: -3 | Z 26
T: 7040 | X: 218 | Y: -3 | Z 26
T: 7040 | X: 218 | Y: -3 | Z 26
T: 7041 | X: 218 | Y: -3 | Z 26
T: 7041 | X: 217 | Y: -3 | Z 26
T: 7041 | X: 217 | Y: -3 | Z 26
T: 7041 | X: 216 | Y: -3 | Z 26
T: 7042 | X: 216 | Y: -3 | Z 26
T: 7042 | X: 215 | Y: -3 | Z 26
T: 7042 | X: 215 | Y: -3 | Z 26
T: 7042 | X: 215 | Y: -3 | Z 26
T: 7042 | X: 214 | Y: -3 | Z 26
T: 7043 | X: 214 | Y: -3 | Z 26
T: 7043 | X: 213 | Y: -3 | Z 26
T: 7043 | X: 213 | Y: -3 | Z 26
T: 7043 | X: 212 | Y: -3 | Z 26
T: 7043 | X: 212 | Y: -3 | Z 26
T: 7044 | X: 212 | Y: -3 | Z 26
T: 7044 | X: 211 | Y: -3 | Z 25
T: 7044 | X: 211 | Y: -3 | Z 25
T: 7044 | X: 210 | Y: -3 | Z 25
T: 7045 | X: 210 | Y: -3 | Z 25
T: 7045 | X: 210 | Y: -3 | Z 25
T: 7045 | X: 210 | Y: -3 | Z 26
T: 7045 | X: 210 | Y: -3 | Z 26
T: 7045 | X: 211 | Y: -3 | Z 26
T: 7046 | X: 211 | Y: -3 | Z 27
T: 7046 | X: 211 | Y: -3 | Z 27
T: 7046 | X: 211 | Y: -3 | Z 27
T: 7046 | X: 212 | Y: -3 | Z 28
T: 7047 | X: 212 | Y: -3 | Z 28
T: 7047 | X: 212 | Y: -3 | Z 28
T: 7047 | X: 213 | Y: -3 | Z 29
T: 7047 | X: 213 | Y: -3 | Z 29
T: 7047 | X: 213 | Y: -3 | Z 29
T: 7048 | X: 214 | Y: -3 | Z 30
T: 7048 | X: 214 | Y: -3 | Z 30
T: 7048 | X: 214 | Y: -3 | Z 30
T: 7048 | X: 214 | Y: -3 | Z 31
T: 7048 | X: 215 | Y: -3 | Z 31
T: 7049 | X: 215 | Y: -3 | Z 31
T: 7049 | X: 215 | Y: -3 | Z 32
T: 7049 | X: 215 | Y: -3 | Z 32
T: 7049 | X: 216 | Y: -3 | Z 32
T: 7050 | X: 216 | Y: -3 | Z 33
T: 7050 | X: 216 | Y: -3 | Z 33
T: 7050 | X: 217 | Y: -3 | Z 33
T: 7050 | X: 217 | Y: -3 | Z 33
T: 7050 | X: 217 | Y: -3 | Z 34
T: 7051 | X: 217 | Y: -3 | Z 34
T: 7051 | X: 218 | Y: -3 | Z 34
T: 7051 | X: 218 | Y: -3 | Z 35
T: 7051 | X: 218 | Y: -3 | Z 35
T: 7052 | X: 218 | Y: -3 | Z 36
T: 7052 | X: 218 | Y: -3 | Z 36
T: 7052 | X: 218 | Y: -3 | Z 36
T: 7052 | X: 217 | Y: -3 | Z 36
T: 7052 | X: 217 | Y: -3 | Z 37
T: 7053 | X: 217 | Y: -3 | Z 37
T: 7053 | X: 216 | Y: -3 | Z 37
T: 7053 | X: 216 | Y: -3 | Z 37
T: 7053 | X: 215 | Y: -3 | Z 37
T: 7053 | X: 215 | Y: -3 | Z 37
T: 7054 | X: 215 | Y: -3 | Z 37
T: 7054 | X: 214 | Y: -3 | Z 37
T: 7054 | X: 214 | Y: -3 | Z 37
T: 7054 | X: 213 | Y: -3 | Z 37
T: 7055 | X: 213 | Y: -3 | Z 37
T: 7055 | X: 212 | Y: -3 | Z 37
T: 7055 | X: 212 | Y: -3 | Z 37
T: 7055 | X: 212 | Y: -3 | Z 37
T: 7055 | X: 211 | Y: -3 | Z 37
T: 7056 | X: 211 | Y: -3 | Z 37
T: 7056 | X: 210 | Y: -3 | Z 37
T: 7056 | X: 210 | Y: -3 | Z 37
T: 7056 | X: 209 | Y: -3 | Z 37
T: 7056 | X: 209 | Y: -3 | Z 37
T: 7057 | X: 209 | Y: -3 | Z 37
T: 7057 | X: 208 | Y: -3 | Z 37
T: 7057 | X: 208 | Y: -3 | Z 37
T: 7057 | X: 207 | Y: -3 | Z 36
T: 7058 | X: 207 | Y: -3 | Z 36
T: 7058 | X: 207 | Y: -3 | Z 36
T: 7058 | X: 207 | Y: -3 | Z 35
T: 7058 | X: 207 | Y: -3 | Z 35
T: 7058 | X: 206 | Y: -3 | Z 34
T: 7059 | X: 206 | Y: -3 | Z 34
